chromosome	start	end	same_chr/new_chr	length_ratio/new_pos	file
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr1	2479831	2486245	True	-0.9997	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr5	138812143	138822504	True	5.6053	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr7	129933315	130004138	True	2.9301	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113578336	113589951	True	-0.9998	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
chr13	113599234	113651800	True	-0.9972	/Users/suny1/data/datahub/public/prad_mich/prad_mich_data_cna_hg18.seg
